#{"t_start": 1634011350.8532403, "env_id": null}
r,l,t
-0.1,2,8796.730623
-0.1,1,8796.73065
-0.1,3,8799.281742
-0.1,3,8799.281876
-0.1,1,8799.281924
-0.1,2,8802.035412
-0.1,2,8805.078992
0.0,3,8805.079123
-0.1,2,8805.079158
-0.1,3,8805.079186
-0.1,3,8808.366979
-0.1,1,8808.367089
-0.1,1,8808.367129
-0.1,9,8808.367157
-0.1,4,8808.367183
-0.1,5,8810.907868
-0.1,1,8810.907982
-0.1,1,8813.366005
-0.1,1,8816.372491
-0.1,9,8816.373701
0.0,7,8816.373731
-0.1,3,8816.373753
-0.1,1,8818.845518
0.0,8,8818.845654
-0.1,5,8822.060427
-0.1,7,8822.060537
0.0,5,8824.328531
-0.1,7,8824.328637
-0.1,1,8824.328674
-0.1,7,8827.364768
-0.1,8,8827.364887
-0.1,3,8827.365072
-0.1,1,8827.365113
-0.1,2,8830.709022
-0.1,1,8830.709113
-0.1,3,8830.709141
-0.1,4,8830.709177
1.0,5,8830.7092
-0.1,1,8830.709218
0.0,9,8833.126093
-0.1,6,8833.126205
-0.1,1,8833.126242
-0.1,1,8835.738176
-0.1,2,8835.738283
-0.1,3,8835.738317
-0.1,3,8838.585915
-0.1,3,8838.586035
-0.1,1,8841.487844
-0.1,3,8841.487945
-0.1,2,8841.487976
-0.1,5,8841.488001
-0.1,3,8841.488028
0.0,7,8844.022828
0.0,3,8847.231857
-0.1,11,8847.231966
-0.1,1,8847.232004
-0.1,2,8847.232031
-0.1,6,8847.232055
-0.1,4,8847.232079
-0.1,5,8850.173814
0.0,3,8850.173918
-0.1,3,8850.17395
-0.1,1,8850.173976
-0.1,4,8853.374603
-0.1,2,8853.374707
-0.1,2,8853.374737
-0.1,1,8853.374761
-0.1,4,8853.374783
-0.1,3,8856.5079
-0.1,9,8856.508009
-0.1,1,8856.508044
-0.1,3,8858.98933
-0.1,4,8858.989473
-0.1,2,8858.989513
0.0,3,8861.98437
-0.1,3,8861.984521
-0.1,1,8861.98456
-0.1,1,8861.984588
-0.1,4,8861.984614
-0.1,1,8864.435726
0.0,6,8864.435985
-0.1,1,8864.436033
-0.1,1,8864.436067
-0.1,4,8867.17827
-0.1,4,8867.178376
-0.1,2,8867.17841
-0.1,5,8867.178437
-0.1,2,8869.723389
-0.1,7,8869.723491
-0.1,1,8869.723647
-0.1,1,8869.723675
0.0,4,8872.580424
-0.1,3,8872.580681
-0.1,3,8872.580737
-0.1,1,8872.580765
-0.1,1,8875.184274
-0.1,4,8878.258932
-0.1,7,8878.259045
-0.1,3,8878.259078
-0.1,4,8881.484095
-0.1,1,8881.484204
0.0,9,8881.484237
-0.1,5,8881.484262
-0.1,4,8881.484286
-0.1,2,8881.484309
0.0,2,8884.097505
0.0,7,8884.097623
-0.1,4,8884.097657
-0.1,1,8884.097688
0.0,3,8887.122771
-0.1,1,8887.122857
0.0,5,8887.122892
-0.1,1,8887.122919
-0.1,1,8890.360991
-0.1,1,8890.361111
-0.1,3,8890.361145
-0.1,3,8890.361185
-0.1,2,8893.624954
-0.1,1,8893.625062
-0.1,4,8893.625094
-0.1,3,8896.896451
-0.1,8,8896.896539
-0.1,4,8896.896566
-0.1,3,8899.337073
-0.1,2,8899.337205
-0.1,3,8899.337244
-0.1,1,8902.15638
-0.1,7,8902.156497
-0.1,1,8905.198563
0.0,5,8905.198668
-0.1,3,8905.198701
-0.1,3,8905.198727
0.0,4,8905.198751
-0.1,3,8905.198775
0.0,5,8908.039664
-0.1,3,8908.039772
-0.1,1,8908.039806
-0.1,1,8908.039832
-0.1,3,8908.039855
-0.1,1,8908.039878
-0.1,1,8910.51309
-0.1,1,8910.513215
-0.1,1,8910.51325
-0.1,3,8913.42787
0.0,10,8913.427963
-0.1,2,8913.427997
-0.1,3,8913.428025
-0.1,1,8915.915531
-0.1,2,8918.529015
-0.1,3,8918.529161
0.0,6,8918.529203
-0.1,3,8920.970964
0.0,4,8920.971089
0.0,14,8920.971126
0.0,5,8920.971157
-0.1,1,8920.971185
-0.1,1,8923.526861
-0.1,2,8923.526959
-0.1,1,8923.527082
-0.1,1,8923.527112
-0.1,8,8926.508942
-0.1,6,8926.509058
-0.1,2,8929.327267
-0.1,5,8929.327358
-0.1,1,8929.327392
0.0,3,8932.442565
-0.1,1,8932.442654
-0.1,1,8932.442691
-0.1,1,8932.442718
-0.1,3,8932.442741
-0.1,5,8935.425013
0.0,8,8935.425131
-0.1,5,8935.42599
-0.1,10,8935.426038
-0.1,2,8937.883893
-0.1,1,8937.884003
-0.1,2,8937.884038
-0.1,1,8937.884063
-0.1,2,8940.693636
0.0,5,8940.693826
-0.1,1,8940.693902
-0.1,2,8943.705746
-0.1,1,8943.705857
0.0,4,8943.705891
-0.1,4,8943.705917
-0.1,1,8946.067322
0.0,5,8946.067432
0.0,3,8946.067464
0.0,5,8949.319331
-0.1,3,8949.319437
1.0,4,8949.319471
-0.1,9,8949.319498
0.0,2,8949.319523
-0.1,1,8949.319546
-0.1,1,8951.741682
-0.1,1,8951.741791
-0.1,3,8954.846132
-0.1,1,8954.846248
-0.1,13,8954.846281
-0.1,2,8954.846309
-0.1,5,8954.846335
-0.1,5,8957.430554
-0.1,1,8957.43067
-0.1,3,8957.430705
-0.1,3,8957.430731
-0.1,1,8957.430756
-0.1,4,8960.299137
-0.1,2,8960.299244
-0.1,3,8960.299275
-0.1,1,8960.299301
-0.1,6,8960.299325
-0.1,3,8962.916163
-0.1,3,8962.91628
-0.1,1,8962.916315
-0.1,2,8962.916342
-0.1,1,8965.622793
-0.1,1,8965.623023
-0.1,3,8968.511374
0.0,4,8968.511492
-0.1,4,8971.754704
-0.1,2,8971.754864
-0.1,2,8971.7549
-0.1,3,8971.754927
-0.1,5,8974.218287
-0.1,1,8974.218381
-0.1,1,8974.218409
-0.1,2,8974.218431
-0.1,5,8974.21845
0.0,6,8974.218469
-0.1,1,8977.555864
-0.1,2,8977.555984
-0.1,1,8977.556018
-0.1,5,8977.556046
0.0,12,8980.108321
-0.1,2,8980.108423
-0.1,2,8980.108458
-0.1,8,8980.108485
0.0,2,8980.10851
-0.1,5,8982.987827
-0.1,2,8982.987942
-0.1,1,8982.987974
0.0,2,8982.988
-0.1,2,8985.594501
-0.1,2,8985.594617
0.0,5,8985.594652
-0.1,2,8988.680862
-0.1,3,8988.680987
-0.1,4,8988.681158
-0.1,5,8991.760104
-0.1,4,8991.760253
-0.1,6,8991.760293
-0.1,1,8994.391218
0.0,4,8994.391311
-0.1,2,8994.391335
-0.1,4,8997.127902
-0.1,3,8997.128022
-0.1,1,8997.128056
-0.1,1,8999.73298
0.0,4,8999.733089
-0.1,1,8999.733116
-0.1,5,8999.733141
-0.1,6,8999.733174
-0.1,1,9002.926061
-0.1,3,9002.926167
-0.1,7,9002.926199
-0.1,1,9002.926262
-0.1,6,9002.926286
-0.1,3,9002.926309
-0.1,1,9005.155006
-0.1,1,9005.155118
-0.1,2,9005.155152
-0.1,1,9005.155179
-0.1,3,9008.314216
-0.1,2,9008.314321
-0.1,6,9008.314353
-0.1,3,9011.077454
-0.1,7,9011.077582
0.0,4,9011.077619
-0.1,1,9014.092369
-0.1,3,9014.092502
-0.1,1,9014.092538
-0.1,3,9014.092565
-0.1,2,9014.092589
-0.1,3,9014.092613
-0.1,1,9017.212036
-0.1,1,9017.212152
-0.1,7,9017.212185
-0.1,1,9017.212211
-0.1,3,9017.212235
-0.1,1,9020.369301
-0.1,2,9020.369423
-0.1,1,9020.369458
-0.1,1,9020.369485
-0.1,4,9023.304418
-0.1,1,9023.304546
-0.1,3,9023.304579
-0.1,5,9023.304608
-0.1,2,9023.304634
-0.1,7,9023.304658
-0.1,1,9025.897089
-0.1,1,9025.897211
-0.1,3,9028.791383
-0.1,1,9028.791494
0.0,8,9028.791528
-0.1,1,9028.791554
0.0,4,9028.791578
-0.1,3,9031.800663
-0.1,3,9031.800804
-0.1,3,9031.80084
-0.1,4,9031.800867
-0.1,1,9031.800891
-0.1,1,9034.352408
-0.1,1,9034.352587
0.0,5,9034.352624
-0.1,1,9034.352651
-0.1,3,9036.727952
-0.1,1,9036.728053
-0.1,1,9036.728085
-0.1,1,9036.72811
0.0,8,9036.728134
-0.1,3,9040.008654
-0.1,1,9040.008762
-0.1,4,9040.008795
-0.1,1,9040.00882
-0.1,1,9040.008845
0.0,4,9040.008868
-0.1,7,9042.976942
-0.1,5,9042.977138
-0.1,3,9042.97719
-0.1,2,9045.51684
-0.1,2,9045.516943
-0.1,3,9045.516976
-0.1,3,9045.517002
-0.1,3,9048.622556
-0.1,3,9048.622648
-0.1,2,9048.622683
-0.1,3,9051.418026
-0.1,1,9051.418153
0.0,3,9051.418188
-0.1,2,9051.418216
-0.1,2,9051.418241
-0.1,2,9054.490319
-0.1,1,9054.490432
0.0,5,9054.490464
-0.1,3,9054.490489
-0.1,1,9054.490514
-0.1,1,9054.490537
-0.1,5,9054.49056
-0.1,1,9057.015982
-0.1,1,9057.016065
0.0,2,9057.01609
-0.1,3,9057.016109
-0.1,1,9057.016126
-0.1,1,9057.016142
-0.1,9,9057.016158
-0.1,2,9060.113899
-0.1,1,9060.114011
-0.1,1,9060.114045
-0.1,1,9060.114071
-0.1,1,9060.114095
-0.1,5,9060.114118
-0.1,1,9063.021529
-0.1,3,9063.021744
-0.1,1,9063.021788
-0.1,1,9063.021815
-0.1,3,9066.337211
-0.1,2,9066.337356
-0.1,3,9066.33741
-0.1,3,9066.337465
-0.1,1,9066.337519
-0.1,1,9068.895711
-0.1,1,9068.895809
-0.1,3,9068.895841
-0.1,1,9068.895867
-0.1,1,9068.895891
-0.1,1,9071.365122
-0.1,1,9071.36522
-0.1,1,9071.365246
-0.1,1,9071.365265
-0.1,1,9074.418316
-0.1,5,9074.418424
-0.1,4,9074.418458
-0.1,8,9074.418484
0.0,4,9074.418507
-0.1,5,9077.306455
-0.1,1,9077.306587
-0.1,1,9077.306621
0.0,2,9077.306649
-0.1,3,9077.306675
-0.1,1,9079.830401
-0.1,1,9079.830489
-0.1,1,9079.830513
0.0,5,9079.830532
-0.1,1,9082.710022
-0.1,10,9082.710136
-0.1,1,9082.71017
-0.1,1,9085.647581
-0.1,3,9085.647691
-0.1,3,9085.647722
-0.1,6,9088.226284
-0.1,3,9088.226395
-0.1,5,9088.226429
0.0,5,9088.226454
-0.1,3,9090.999884
-0.1,3,9090.99997
-0.1,1,9090.999997
-0.1,1,9091.000023
0.0,2,9091.000046
-0.1,1,9093.98317
-0.1,5,9093.983279
-0.1,8,9093.983311
-0.1,3,9093.983337
-0.1,1,9093.983361
-0.1,4,9097.286913
-0.1,3,9097.287021
-0.1,1,9097.287053
-0.1,1,9097.287079
-0.1,3,9097.287102
-0.1,1,9097.287125
-0.1,1,9100.171958
-0.1,3,9100.172063
-0.1,1,9100.172094
-0.1,1,9102.998779
-0.1,3,9102.998943
-0.1,1,9102.998982
-0.1,2,9102.99901
-0.1,2,9102.999035
-0.1,1,9105.60604
-0.1,3,9105.606169
0.0,11,9105.606206
-0.1,1,9105.606232
-0.1,2,9107.936627
0.0,6,9107.936746
-0.1,1,9107.936779
-0.1,1,9107.936808
-0.1,6,9111.028608
0.0,4,9111.028704
-0.1,1,9111.028739
-0.1,3,9111.028767
-0.1,3,9113.616665
-0.1,6,9113.616787
-0.1,5,9116.582978
0.0,3,9116.583102
-0.1,2,9116.583135
-0.1,1,9116.583161
-0.1,5,9119.412028
-0.1,3,9119.412137
-0.1,3,9119.412171
-0.1,1,9119.412198
-0.1,1,9122.317871
-0.1,1,9122.317981
-0.1,1,9122.318016
-0.1,5,9122.318044
-0.1,3,9125.372008
-0.1,4,9125.372111
-0.1,1,9125.372144
-0.1,5,9125.372169
0.0,4,9128.286531
-0.1,1,9128.286642
-0.1,3,9128.286674
-0.1,3,9131.382117
-0.1,5,9131.382223
-0.1,3,9131.382256
-0.1,2,9131.382281
0.0,4,9134.47267
-0.1,15,9134.472779
-0.1,1,9134.472813
-0.1,2,9137.386805
-0.1,1,9137.386894
-0.1,2,9137.386929
0.0,10,9137.386956
0.0,3,9137.38698
-0.1,3,9139.799461
-0.1,1,9139.799576
-0.1,4,9139.799607
0.0,2,9142.341424
-0.1,6,9145.516018
-0.1,2,9145.51613
-0.1,4,9145.516166
-0.1,3,9145.516194
-0.1,5,9148.410824
-0.1,5,9151.641822
-0.1,5,9151.641931
-0.1,3,9151.641963
-0.1,4,9151.641988
-0.1,9,9151.642012
-0.1,1,9154.854356
-0.1,2,9154.854465
-0.1,1,9154.8545
-0.1,3,9154.854524
-0.1,2,9157.970417
-0.1,1,9157.970537
-0.1,11,9157.970572
-0.1,1,9157.970599
-0.1,6,9157.970623
0.0,5,9160.48588
-0.1,1,9160.485985
-0.1,1,9160.486019
-0.1,1,9160.486045
-0.1,1,9160.486068
-0.1,5,9160.486091
0.0,4,9163.555238
0.0,6,9163.555351
-0.1,1,9163.555383
-0.1,1,9163.555412
-0.1,1,9163.555436
-0.1,4,9163.555459
-0.1,1,9165.950732
-0.1,3,9165.95085
-0.1,5,9168.491007
-0.1,1,9171.19305
-0.1,3,9171.193175
-0.1,3,9171.193212
0.0,3,9171.193242
-0.1,7,9174.234436
-0.1,3,9174.23456
-0.1,1,9174.234595
-0.1,1,9174.234624
-0.1,3,9174.234649
-0.1,4,9174.234674
-0.1,7,9179.776403
-0.1,3,9179.776513
-0.1,2,9179.776631
1.0,4,9182.841273
-0.1,3,9182.841381
-0.1,3,9182.841416
-0.1,3,9182.841445
-0.1,7,9182.84147
-0.1,3,9182.841496
-0.1,1,9185.456394
-0.1,1,9185.456484
-0.1,2,9185.456518
-0.1,2,9185.456544
0.0,9,9185.456567
-0.1,1,9185.456588
-0.1,4,9185.456604
-0.1,1,9185.45662
-0.1,1,9185.456636
-0.1,1,9187.866272
-0.1,1,9187.866378
1.0,10,9187.86641
-0.1,1,9187.866437
-0.1,1,9187.866461
-0.1,1,9190.472398
-0.1,2,9190.472512
-0.1,2,9190.472628
-0.1,1,9190.472657
-0.1,2,9193.012244
-0.1,1,9193.01235
-0.1,1,9193.012385
-0.1,3,9193.012411
1.0,3,9193.012435
-0.1,1,9196.21809
-0.1,1,9196.218201
-0.1,2,9196.218235
-0.1,1,9196.218263
-0.1,4,9196.218288
0.0,6,9198.810804
-0.1,7,9198.810909
-0.1,1,9198.810942
-0.1,3,9198.810968
-0.1,4,9198.810992
-0.1,1,9198.811015
-0.1,4,9198.811038
-0.1,2,9201.732447
-0.1,1,9201.732583
-0.1,1,9201.732802
-0.1,1,9201.732841
-0.1,3,9201.732871
-0.1,1,9204.92731
0.0,2,9204.927399
-0.1,1,9204.927423
-0.1,3,9207.987329
-0.1,2,9207.987419
-0.1,1,9207.987444
-0.1,1,9207.987463
-0.1,3,9207.987479
-0.1,2,9207.987496
0.0,6,9211.065135
-0.1,1,9211.065437
-0.1,1,9211.065512
-0.1,5,9211.065556
-0.1,3,9211.065597
0.0,5,9213.656482
-0.1,2,9213.656575
-0.1,1,9213.656612
-0.1,1,9213.656639
-0.1,1,9216.491994
0.0,3,9216.492119
1.0,3,9216.492153
-0.1,2,9216.492181
0.0,3,9216.492208
0.0,3,9218.905477
-0.1,2,9218.905603
-0.1,1,9218.90564
-0.1,1,9218.905667
-0.1,1,9221.850862
-0.1,9,9221.850969
-0.1,3,9221.851002
-0.1,2,9221.851028
-0.1,1,9221.851052
-0.1,1,9224.249202
-0.1,1,9224.249335
-0.1,1,9224.249514
-0.1,4,9227.249751
-0.1,1,9227.249862
-0.1,1,9227.249896
0.0,6,9227.249922
0.0,5,9227.249947
-0.1,1,9230.11394
-0.1,3,9230.114047
-0.1,1,9233.182445
1.0,4,9233.182567
-0.1,3,9233.182601
0.0,10,9233.18263
0.0,5,9233.182657
-0.1,2,9233.182681
-0.1,3,9236.189922
-0.1,1,9236.190039
-0.1,1,9236.190073
-0.1,2,9236.1901
-0.1,1,9238.647855
-0.1,2,9238.647975
0.0,8,9238.64801
-0.1,1,9238.648039
0.0,4,9238.648066
0.0,3,9241.554017
-0.1,2,9241.554105
-0.1,1,9241.554132
-0.1,2,9244.147461
-0.1,1,9244.147552
-0.1,9,9244.147579
-0.1,4,9247.083929
-0.1,3,9247.084043
-0.1,7,9247.084075
-0.1,1,9250.206178
0.0,6,9250.206295
-0.1,1,9250.206329
0.0,3,9250.206357
-0.1,3,9250.206383
-0.1,5,9253.323226
-0.1,1,9253.323349
-0.1,1,9253.323384
-0.1,1,9253.323412
1.0,4,9255.653944
0.0,4,9255.654079
-0.1,1,9255.654115
0.0,7,9258.741658
-0.1,3,9258.741755
-0.1,3,9258.741781
-0.1,4,9258.7418
-0.1,1,9258.741817
-0.1,3,9261.278942
-0.1,1,9261.279085
-0.1,2,9264.388335
-0.1,11,9264.388463
-0.1,1,9264.388499
-0.1,3,9267.444474
-0.1,8,9267.444597
-0.1,1,9267.444632
-0.1,5,9267.44466
-0.1,1,9267.444686
-0.1,4,9267.444711
-0.1,1,9270.613444
-0.1,1,9270.613546
-0.1,4,9270.613579
-0.1,1,9270.613604
-0.1,1,9270.613628
-0.1,6,9272.918273
-0.1,7,9272.918404
0.0,3,9272.918441
-0.1,3,9276.067951
-0.1,1,9276.06806
-0.1,5,9276.068095
-0.1,6,9276.068121
-0.1,2,9279.117702
-0.1,1,9279.117804
-0.1,3,9279.117836
-0.1,5,9282.153759
-0.1,4,9282.153846
-0.1,1,9282.153871
-0.1,1,9282.15389
-0.1,4,9282.153907
-0.1,1,9282.153924
-0.1,4,9282.153939
-0.1,4,9282.153955
-0.1,1,9284.70336
-0.1,2,9287.518894
-0.1,2,9287.519114
-0.1,4,9287.519158
-0.1,1,9290.58598
-0.1,3,9290.5861
-0.1,3,9290.586135
-0.1,5,9290.586182
-0.1,5,9290.586208
-0.1,6,9290.586233
-0.1,4,9293.707713
-0.1,1,9293.70783
-0.1,1,9293.707864
-0.1,2,9293.707892
-0.1,4,9293.707918
-0.1,4,9296.696956
-0.1,1,9296.697066
-0.1,2,9296.697099
-0.1,2,9299.238176
-0.1,1,9299.238291
0.0,6,9299.238324
-0.1,2,9299.238351
-0.1,3,9302.314603
-0.1,5,9302.314712
-0.1,4,9302.314742
-0.1,2,9305.466866
-0.1,5,9305.466979
-0.1,2,9305.467011
-0.1,4,9305.467039
-0.1,3,9305.467065
-0.1,4,9308.067159
-0.1,1,9308.067268
-0.1,1,9308.067301
-0.1,1,9308.067327
-0.1,3,9310.974021
-0.1,1,9310.974244
-0.1,3,9310.97429
-0.1,4,9310.974317
-0.1,2,9310.974343
-0.1,3,9314.102037
-0.1,5,9314.102342
-0.1,8,9314.102388
-0.1,1,9314.102427
-0.1,3,9316.748674
-0.1,2,9319.170451
-0.1,4,9322.256645
0.0,3,9322.256767
0.0,5,9322.256801
-0.1,4,9322.256828
-0.1,5,9322.256855
-0.1,3,9325.202236
-0.1,8,9325.202326
-0.1,1,9325.202359
-0.1,5,9325.202385
-0.1,2,9327.597508
-0.1,2,9327.597667
-0.1,3,9327.597818
-0.1,1,9327.597853
-0.1,6,9330.135633
0.0,2,9330.135819
-0.1,1,9330.135892
0.0,3,9330.135954
-0.1,4,9332.527939
-0.1,1,9332.528045
-0.1,1,9332.528078
-0.1,1,9332.528103
-0.1,4,9335.788823
-0.1,3,9335.788937
-0.1,3,9335.788975
-0.1,4,9335.789004
-0.1,8,9335.789031
-0.1,4,9338.124639
-0.1,1,9338.124774
-0.1,10,9338.124816
-0.1,1,9338.124852
-0.1,2,9338.124884
-0.1,1,9341.189783
-0.1,3,9341.189877
-0.1,3,9341.189904
-0.1,3,9341.189926
-0.1,2,9344.181201
-0.1,1,9344.181314
-0.1,1,9344.181345
-0.1,2,9344.181371
-0.1,3,9344.181395
-0.1,1,9344.181417
-0.1,2,9346.90649
-0.1,1,9346.906601
-0.1,6,9346.906635
-0.1,1,9346.906661
-0.1,5,9349.955118
-0.1,1,9349.955223
-0.1,3,9352.917418
-0.1,2,9352.917631
-0.1,3,9352.917674
-0.1,3,9352.917699
-0.1,1,9352.917722
-0.1,1,9355.340981
-0.1,1,9355.341108
-0.1,2,9357.95139
0.0,5,9360.431404
0.0,10,9362.779377
-0.1,4,9362.779486
-0.1,3,9362.779519
0.0,9,9362.779543
-0.1,1,9362.779566
0.0,4,9362.779588
0.0,7,9365.260858
-0.1,1,9365.260967
-0.1,3,9365.261003
-0.1,1,9365.261029
-0.1,1,9368.41063
-0.1,2,9368.410739
-0.1,1,9368.410773
-0.1,1,9368.410797
-0.1,2,9368.41082
-0.1,11,9368.410843
-0.1,2,9370.970072
-0.1,2,9373.451006
-0.1,1,9373.451115
1.0,4,9373.451229
-0.1,8,9376.030198
-0.1,1,9376.030296
0.0,3,9376.030328
-0.1,5,9376.030354
-0.1,12,9376.030377
-0.1,4,9378.913197
-0.1,1,9378.91331
-0.1,4,9378.913344
-0.1,1,9378.91337
-0.1,4,9378.913393
-0.1,1,9381.918178
-0.1,2,9381.918273
-0.1,2,9381.918305
-0.1,1,9381.91833
-0.1,3,9381.918354
-0.1,1,9385.190413
-0.1,1,9385.190526
-0.1,13,9385.19056
-0.1,3,9385.190587
-0.1,1,9388.204826
-0.1,3,9388.204937
-0.1,3,9388.204971
-0.1,1,9388.204996
-0.1,3,9391.123716
-0.1,1,9391.123834
0.0,4,9391.123868
-0.1,8,9391.123896
0.0,2,9394.246391
-0.1,3,9394.246549
-0.1,1,9394.246588
-0.1,1,9397.318793
0.0,8,9397.318901
0.0,5,9397.318934
-0.1,5,9397.31896
0.0,4,9397.318985
-0.1,1,9400.342658
-0.1,1,9400.342745
-0.1,3,9400.342772
-0.1,3,9400.342798
-0.1,4,9400.342821
-0.1,2,9400.342844
-0.1,1,9403.381722
-0.1,2,9403.381843
-0.1,1,9403.381878
-0.1,5,9403.381906
-0.1,1,9403.381931
-0.1,2,9403.381955
-0.1,2,9406.087088
-0.1,3,9406.087198
-0.1,5,9406.087232
-0.1,1,9406.087256
-0.1,1,9406.087279
-0.1,2,9408.655141
-0.1,1,9408.655248
-0.1,5,9408.655281
-0.1,2,9408.655307
-0.1,1,9408.655331
-0.1,3,9411.399327
-0.1,1,9411.39944
-0.1,1,9411.399472
-0.1,1,9411.399498
-0.1,2,9411.399522
-0.1,4,9411.399546
-0.1,1,9414.579188
-0.1,1,9414.579306
-0.1,3,9414.57934
-0.1,2,9417.480792
-0.1,1,9417.4809
-0.1,4,9417.480934
-0.1,2,9417.48096
-0.1,1,9417.480985
-0.1,1,9420.562607
-0.1,3,9420.562722
0.0,4,9420.562757
-0.1,4,9420.562784
-0.1,1,9420.562809
0.0,3,9422.98671
-0.1,1,9422.986804
0.0,8,9422.986838
-0.1,1,9422.986863
-0.1,1,9422.986886
0.0,7,9422.986908
-0.1,3,9425.782231
-0.1,1,9425.782337
-0.1,1,9425.78237
-0.1,3,9425.782395
-0.1,3,9429.021261
-0.1,2,9429.021373
-0.1,2,9429.021408
0.0,4,9429.021435
-0.1,3,9431.892101
-0.1,1,9431.892219
-0.1,1,9431.892258
-0.1,4,9431.892303
0.0,8,9434.844144
-0.1,3,9434.844261
-0.1,3,9434.844296
-0.1,4,9434.844322
-0.1,1,9437.88224
-0.1,2,9437.882348
-0.1,2,9437.882385
-0.1,1,9440.754722
-0.1,3,9440.754841
-0.1,1,9440.754876
-0.1,6,9443.91941
-0.1,4,9443.91952
-0.1,3,9443.919553
-0.1,3,9443.919579
-0.1,6,9447.023598
-0.1,4,9450.228997
-0.1,3,9450.229092
-0.1,7,9450.229121
-0.1,1,9453.299857
-0.1,3,9453.299946
0.0,5,9456.238503
-0.1,1,9456.238593
-0.1,1,9456.238621
-0.1,4,9456.238647
-0.1,5,9456.238669
-0.1,10,9456.238692
-0.1,2,9456.23871
-0.1,8,9459.753319
-0.1,1,9459.753428
0.0,5,9459.753459
-0.1,1,9459.753485
0.0,4,9459.753508
-0.1,2,9462.289011
-0.1,1,9462.289126
-0.1,1,9462.289172
-0.1,1,9462.289198
-0.1,1,9462.289222
0.0,5,9465.044553
0.0,3,9465.044668
-0.1,3,9465.044702
-0.1,1,9465.044733
-0.1,1,9468.306088
1.0,4,9468.306201
-0.1,1,9468.306233
-0.1,1,9468.30626
0.0,2,9468.306283
0.0,4,9468.306306
-0.1,1,9471.333721
-0.1,4,9471.333843
-0.1,3,9471.333878
-0.1,1,9471.333905
-0.1,1,9473.880934
-0.1,1,9473.88104
-0.1,3,9473.881074
-0.1,3,9476.463676
1.0,3,9476.463885
-0.1,1,9476.463931
-0.1,1,9479.649051
-0.1,4,9479.649335
-0.1,3,9479.649407
0.0,12,9479.649431
-0.1,7,9482.787904
-0.1,3,9482.788022
-0.1,4,9482.788056
-0.1,1,9485.831353
-0.1,4,9485.831459
-0.1,8,9485.83149
-0.1,3,9485.831516
-0.1,1,9485.83154
-0.1,1,9488.504651
-0.1,1,9488.504756
1.0,3,9488.504789
-0.1,1,9488.504814
-0.1,3,9488.504839
-0.1,1,9488.504863
0.0,4,9491.67227
-0.1,2,9491.672384
-0.1,1,9491.672419
-0.1,1,9491.672447
-0.1,5,9491.672488
-0.1,1,9491.672514
-0.1,3,9491.672538
-0.1,8,9491.672562
-0.1,1,9494.143632
-0.1,2,9494.143736
-0.1,1,9494.143769
-0.1,1,9494.143794
-0.1,1,9494.143817
-0.1,1,9494.14384
-0.1,1,9497.279793
-0.1,3,9497.279918
-0.1,1,9497.279955
-0.1,3,9499.849638
0.0,7,9499.849767
-0.1,1,9499.849807
-0.1,4,9502.603049
-0.1,5,9505.689814
1.0,3,9505.689932
0.0,3,9508.761709
-0.1,3,9508.761817
-0.1,3,9508.761854
-0.1,5,9508.761882
-0.1,4,9508.761907
0.0,7,9508.761931
-0.1,1,9511.419026
-0.1,3,9511.419145
-0.1,1,9511.419181
-0.1,6,9511.419208
-0.1,6,9511.419232
-0.1,1,9513.903464
-0.1,1,9513.903622
-0.1,2,9516.185372
-0.1,1,9516.185476
0.0,3,9519.324909
-0.1,4,9519.325005
-0.1,3,9519.325045
-0.1,4,9519.325072
-0.1,9,9519.325097
0.0,6,9522.370027
-0.1,1,9522.370142
-0.1,5,9522.370179
-0.1,2,9525.543076
-0.1,1,9525.543196
-0.1,2,9525.543231
-0.1,3,9525.543258
-0.1,5,9527.916369
0.0,4,9527.91648
-0.1,2,9530.366535
-0.1,3,9530.366636
-0.1,1,9530.366668
0.0,8,9530.366694
0.0,3,9530.366718
-0.1,1,9533.331896
-0.1,5,9533.331985
-0.1,3,9533.33202
-0.1,1,9533.332048
-0.1,1,9533.332072
-0.1,1,9535.871099
-0.1,4,9535.871207
0.0,11,9535.871242
-0.1,1,9535.871267
-0.1,1,9535.871291
-0.1,6,9535.871314
-0.1,1,9538.342723
-0.1,3,9541.752483
-0.1,2,9541.752594
-0.1,3,9541.752627
0.0,4,9541.752653
-0.1,1,9544.79884
-0.1,6,9544.798954
-0.1,1,9544.798989
0.0,3,9544.799015
-0.1,3,9544.79904
-0.1,5,9544.799063
-0.1,8,9547.721315
-0.1,3,9547.721432
-0.1,1,9547.721466
-0.1,4,9547.721495
-0.1,2,9550.188745
-0.1,1,9550.188863
-0.1,3,9550.188899
-0.1,3,9553.320223
-0.1,4,9553.320398
-0.1,3,9553.320441
0.0,2,9555.765001
-0.1,2,9555.765117
-0.1,7,9555.765165
-0.1,1,9555.765197
-0.1,4,9555.765223
-0.1,1,9559.016473
-0.1,3,9559.016582
-0.1,5,9559.016615
-0.1,4,9559.016642
-0.1,1,9562.0032
0.0,5,9562.003317
-0.1,5,9562.003351
-0.1,3,9562.003379
-0.1,1,9564.375199
-0.1,1,9564.375315
0.0,4,9567.409027
-0.1,4,9567.409329
-0.1,3,9567.409412
-0.1,4,9567.409442
-0.1,1,9570.218246
