#{"t_start": 1633963716.4191632, "env_id": null}
r,l,t
-0.1,1,522.763824
-0.1,2,526.462129
-0.1,1,526.462233
-0.1,2,526.462268
-0.1,1,526.462301
-0.1,2,526.462331
-0.1,1,526.462359
-0.1,1,526.46238
-0.1,1,529.470358
-0.1,1,529.47048
-0.1,2,529.470516
-0.1,1,529.470546
-0.1,2,529.470574
-0.1,1,529.470601
-0.1,1,529.470625
-0.1,2,529.47065
-0.1,1,529.47067
-0.1,1,533.123967
0.0,3,533.124088
-0.1,1,533.124123
-0.1,1,533.12415
0.0,4,533.124175
-0.1,2,533.124199
-0.1,1,533.124223
-0.1,1,533.124246
-0.1,1,533.124269
-0.1,1,533.124291
-0.1,1,533.124313
-0.1,1,536.760938
-0.1,1,536.761053
-0.1,1,536.761088
-0.1,2,536.761115
-0.1,1,536.761141
-0.1,1,536.761167
-0.1,1,536.761192
-0.1,1,540.427935
-0.1,1,540.428053
-0.1,1,540.428088
-0.1,1,540.428116
-0.1,1,540.428141
-0.1,2,540.428166
-0.1,2,540.428189
-0.1,2,540.428213
-0.1,1,540.428236
-0.1,2,540.42826
-0.1,2,540.428283
-0.1,1,544.042594
-0.1,1,544.042739
-0.1,1,544.042775
-0.1,1,544.042805
-0.1,2,544.042833
-0.1,1,544.042858
-0.1,1,544.042882
-0.1,1,544.042906
-0.1,2,547.698469
-0.1,1,547.698585
-0.1,1,547.69862
-0.1,2,547.698648
-0.1,1,547.698673
-0.1,1,547.698697
-0.1,1,547.698721
-0.1,2,551.229142
-0.1,2,551.22926
-0.1,1,551.229296
-0.1,1,551.229324
-0.1,2,551.22935
-0.1,1,551.229374
-0.1,1,551.229397
-0.1,1,554.668538
-0.1,2,554.668654
-0.1,1,554.668689
-0.1,2,554.668718
-0.1,1,554.668743
-0.1,1,554.668768
-0.1,1,554.668793
-0.1,1,554.668817
-0.1,1,558.229093
-0.1,1,558.229215
-0.1,1,558.22925
-0.1,1,558.229278
-0.1,3,558.229302
-0.1,2,558.229325
-0.1,1,558.229348
-0.1,1,558.229365
-0.1,1,561.924872
-0.1,1,561.924989
-0.1,2,561.925024
-0.1,2,561.92505
-0.1,1,561.925076
-0.1,6,561.925101
-0.1,1,561.925126
-0.1,6,561.92515
0.0,2,565.507247
-0.1,1,565.507368
-0.1,1,565.507404
-0.1,1,565.507431
-0.1,1,565.507456
-0.1,2,565.507479
-0.1,2,565.507504
-0.1,1,565.507528
-0.1,1,565.507552
-0.1,2,569.10043
-0.1,1,569.100544
-0.1,1,569.100579
-0.1,1,569.100608
-0.1,1,569.100633
-0.1,1,569.100658
-0.1,2,569.100682
-0.1,1,569.100707
-0.1,1,569.10073
-0.1,1,569.100754
-0.1,1,569.100777
-0.1,1,572.726767
-0.1,1,572.726888
-0.1,1,572.726923
-0.1,1,572.726951
-0.1,1,572.726976
-0.1,4,572.726999
-0.1,1,572.727022
-0.1,1,572.727045
-0.1,2,576.555885
-0.1,1,576.556005
-0.1,2,576.556041
-0.1,2,576.556069
-0.1,1,576.556094
-0.1,1,576.556118
-0.1,1,576.556142
-0.1,1,576.556166
-0.1,1,580.112865
-0.1,1,580.112984
-0.1,2,580.113022
-0.1,1,580.113054
-0.1,1,580.113081
-0.1,1,580.113108
-0.1,2,580.113134
-0.1,1,580.113161
-0.1,3,583.65559
-0.1,1,583.655703
-0.1,1,583.655738
-0.1,4,583.655765
-0.1,1,583.65579
-0.1,2,583.655813
-0.1,1,587.191471
-0.1,1,587.191591
-0.1,2,587.191625
-0.1,1,587.191653
-0.1,2,587.191677
-0.1,2,587.191694
-0.1,1,587.19171
1.0,2,587.191725
-0.1,1,590.666924
-0.1,1,590.667015
-0.1,4,590.667042
-0.1,1,590.667062
-0.1,2,590.66708
-0.1,1,590.667098
-0.1,2,590.667114
-0.1,3,590.66713
-0.1,1,594.193813
-0.1,1,594.19395
-0.1,1,594.193985
-0.1,1,594.19401
-0.1,2,594.194034
-0.1,1,594.194058
-0.1,2,594.19408
-0.1,1,597.830227
-0.1,2,597.830341
-0.1,1,597.830374
-0.1,1,597.830402
-0.1,1,597.830426
-0.1,1,597.830449
-0.1,3,597.830473
-0.1,2,597.830496
-0.1,1,597.830518
-0.1,2,597.830541
-0.1,1,601.418315
-0.1,1,601.418505
-0.1,1,601.41858
-0.1,1,601.41864
-0.1,1,601.418695
-0.1,1,601.418751
-0.1,1,601.418804
-0.1,2,604.935315
-0.1,1,604.935431
-0.1,1,604.935465
-0.1,1,604.935492
-0.1,1,604.935517
0.0,5,604.935542
-0.1,1,604.935566
-0.1,2,604.93559
-0.1,2,604.935613
-0.1,1,608.365538
-0.1,2,608.365663
-0.1,1,608.365697
-0.1,1,608.365725
-0.1,2,608.36575
-0.1,1,608.365774
-0.1,1,608.365798
-0.1,1,608.365822
-0.1,1,608.365845
-0.1,1,611.956206
-0.1,1,611.95634
-0.1,1,611.956375
-0.1,1,611.956404
-0.1,2,611.956429
-0.1,1,611.956454
-0.1,1,611.956478
-0.1,1,611.956502
-0.1,2,611.956527
-0.1,1,611.956551
-0.1,1,615.395093
-0.1,1,615.395209
-0.1,1,615.395254
-0.1,2,615.395283
-0.1,1,615.395308
-0.1,1,615.395324
-0.1,1,615.39534
-0.1,2,618.866119
-0.1,2,618.86624
-0.1,1,618.866275
-0.1,7,618.866303
-0.1,1,618.866328
-0.1,2,618.866352
-0.1,1,618.866376
-0.1,2,618.8664
-0.1,2,622.495734
-0.1,1,622.495851
-0.1,1,622.495888
-0.1,1,622.495916
0.0,2,622.495942
-0.1,1,622.495968
-0.1,1,622.495992
-0.1,1,622.496017
-0.1,2,622.496042
-0.1,1,626.188347
-0.1,1,626.18846
-0.1,1,626.188493
-0.1,1,626.188513
-0.1,1,626.188536
-0.1,1,626.188557
-0.1,2,626.188578
0.0,3,626.188601
-0.1,2,626.188621
-0.1,1,629.849997
-0.1,1,629.850116
-0.1,2,629.850152
-0.1,1,629.850178
-0.1,1,629.8502
-0.1,1,629.850222
-0.1,1,629.850246
-0.1,1,629.850267
-0.1,1,629.850283
-0.1,2,629.850298
-0.1,1,629.850313
-0.1,2,629.850328
-0.1,1,633.341025
-0.1,1,633.341145
-0.1,1,633.341184
-0.1,1,633.34121
-0.1,1,633.341236
-0.1,1,633.341261
-0.1,1,633.341286
-0.1,1,633.341309
-0.1,1,636.942254
-0.1,1,636.942361
-0.1,1,636.942397
-0.1,1,636.942424
-0.1,1,636.942448
-0.1,1,636.94247
-0.1,2,636.942486
-0.1,2,636.942502
-0.1,2,636.942518
-0.1,2,636.942533
-0.1,1,640.414669
-0.1,1,640.414787
-0.1,1,640.414824
-0.1,1,640.414845
-0.1,2,640.414868
-0.1,1,640.414891
-0.1,1,640.414912
-0.1,1,643.47991
-0.1,2,643.480029
-0.1,2,643.480065
-0.1,2,643.480093
-0.1,1,643.480111
-0.1,2,643.480128
-0.1,1,643.480144
-0.1,2,646.94288
-0.1,1,646.943005
-0.1,1,646.94304
-0.1,2,646.943068
-0.1,1,646.943093
-0.1,4,646.943117
-0.1,2,646.943143
-0.1,2,646.943167
-0.1,1,650.518868
-0.1,1,650.518988
-0.1,1,650.519025
-0.1,1,650.519053
-0.1,1,650.519078
-0.1,2,650.519103
-0.1,1,650.519126
-0.1,2,650.51915
-0.1,1,654.049968
-0.1,1,654.050159
-0.1,1,654.050236
-0.1,1,654.050299
-0.1,3,654.050357
1.0,2,654.050411
-0.1,3,654.050469
-0.1,1,654.050526
0.0,2,657.382126
-0.1,1,657.382245
-0.1,1,657.382283
-0.1,1,657.382311
-0.1,2,657.382336
-0.1,1,657.382361
-0.1,1,657.382385
-0.1,3,657.382409
-0.1,2,660.930885
-0.1,2,660.931002
-0.1,1,660.931036
-0.1,2,660.931064
-0.1,1,660.931089
-0.1,1,660.931114
-0.1,2,664.597902
-0.1,2,664.598023
-0.1,1,664.598059
-0.1,1,664.598087
-0.1,2,664.598112
-0.1,1,664.598137
-0.1,2,664.598161
-0.1,1,664.598184
-0.1,2,664.598207
0.0,2,668.151796
-0.1,1,668.151914
-0.1,1,668.151949
-0.1,1,668.151977
-0.1,2,668.152002
-0.1,1,668.152027
-0.1,1,668.152056
-0.1,1,668.152083
-0.1,2,671.786573
-0.1,1,671.786695
-0.1,1,671.786731
-0.1,1,671.78676
-0.1,1,671.786786
-0.1,1,671.786811
-0.1,1,671.786834
-0.1,2,671.786859
-0.1,1,671.786883
-0.1,1,671.786907
-0.1,7,675.313677
-0.1,1,675.3138
-0.1,1,675.313836
-0.1,3,675.313865
-0.1,1,675.31389
-0.1,1,675.313915
-0.1,1,675.31394
-0.1,2,678.965769
-0.1,2,678.965888
-0.1,1,678.965923
-0.1,1,678.96595
-0.1,1,678.965976
-0.1,2,678.966002
-0.1,1,678.966026
-0.1,1,678.966049
-0.1,2,678.966073
-0.1,2,678.966096
-0.1,1,682.519548
-0.1,1,682.519669
-0.1,1,682.519705
-0.1,1,682.519734
-0.1,2,682.519759
-0.1,1,682.519783
-0.1,1,682.519807
-0.1,1,682.519848
-0.1,1,682.519872
-0.1,1,686.306292
-0.1,1,686.306408
-0.1,2,686.306442
-0.1,1,686.306468
-0.1,1,686.306492
-0.1,2,686.306514
-0.1,1,686.306536
-0.1,1,686.306558
-0.1,1,686.306575
-0.1,1,686.306589
-0.1,4,689.8694
-0.1,1,689.869518
-0.1,2,689.869553
-0.1,1,689.869581
-0.1,1,689.869606
-0.1,1,689.869629
-0.1,1,689.869653
-0.1,1,689.869677
-0.1,1,689.8697
-0.1,1,693.348747
-0.1,1,693.348871
-0.1,1,693.349089
-0.1,1,693.349127
-0.1,1,693.349154
-0.1,1,693.349178
-0.1,3,696.426733
-0.1,1,696.426861
-0.1,1,696.426896
-0.1,1,696.426923
-0.1,2,696.426948
-0.1,2,696.426972
-0.1,1,696.426995
-0.1,1,696.42702
-0.1,2,696.427043
0.0,3,696.427067
-0.1,1,700.058389
-0.1,1,700.05851
-0.1,1,700.058544
-0.1,1,700.058571
-0.1,1,700.058595
-0.1,2,700.058618
-0.1,1,700.058641
-0.1,1,700.058664
-0.1,1,703.643594
-0.1,2,703.643697
-0.1,1,703.643744
-0.1,5,703.643775
-0.1,1,703.643798
-0.1,1,703.643821
-0.1,2,703.643842
-0.1,1,706.748498
0.0,2,706.74862
-0.1,1,706.748655
-0.1,1,706.748682
-0.1,1,710.180575
-0.1,1,710.18069
0.0,3,710.180723
-0.1,2,710.18075
-0.1,2,710.180774
0.0,2,710.180797
-0.1,1,710.18082
0.0,4,710.180841
-0.1,1,710.180856
0.0,4,713.550821
-0.1,3,713.550938
-0.1,1,713.550975
-0.1,1,713.550995
-0.1,1,713.551017
-0.1,4,713.551039
-0.1,1,713.551061
-0.1,1,713.551082
-0.1,1,713.551098
-0.1,1,717.156767
-0.1,1,717.156886
-0.1,1,717.15692
-0.1,1,717.156948
-0.1,1,717.156974
-0.1,2,717.156999
-0.1,1,717.157024
-0.1,2,717.157049
-0.1,2,717.157073
-0.1,2,720.584598
-0.1,2,720.584723
-0.1,2,720.584759
-0.1,1,720.584787
-0.1,1,720.584813
-0.1,1,720.584838
-0.1,1,720.584862
-0.1,1,720.584887
-0.1,2,724.06083
-0.1,1,724.060948
-0.1,1,724.060984
-0.1,2,724.061012
-0.1,1,724.061038
-0.1,1,724.061063
-0.1,1,724.061087
-0.1,1,727.435735
-0.1,1,727.435853
0.0,3,727.435888
-0.1,2,727.435915
-0.1,3,727.435941
-0.1,1,727.435966
-0.1,1,727.435991
-0.1,1,727.436015
-0.1,1,730.989462
-0.1,1,730.98957
-0.1,1,730.989603
-0.1,2,730.989623
-0.1,1,730.989646
-0.1,1,730.989668
-0.1,2,730.98969
-0.1,1,730.989713
-0.1,1,734.412605
-0.1,1,734.412721
0.0,2,734.412757
-0.1,1,734.412783
-0.1,1,734.412807
0.0,4,734.412829
-0.1,2,734.412851
-0.1,1,737.477008
-0.1,2,737.47713
-0.1,2,737.477164
0.0,2,737.477192
-0.1,1,737.477217
-0.1,1,737.477242
-0.1,1,737.477265
-0.1,5,737.477288
-0.1,2,741.164744
-0.1,1,741.164861
-0.1,1,741.164894
-0.1,1,741.164922
-0.1,1,741.164949
-0.1,1,741.164974
-0.1,1,741.164999
-0.1,3,744.014434
-0.1,2,744.014554
-0.1,1,744.014589
-0.1,1,744.014617
0.0,4,744.014643
-0.1,1,744.014668
-0.1,1,747.672531
-0.1,1,747.672654
-0.1,2,747.672689
-0.1,2,747.672717
-0.1,3,747.672742
-0.1,1,747.672767
-0.1,2,747.672791
-0.1,2,747.672815
-0.1,1,747.672838
-0.1,2,751.30785
-0.1,1,751.307972
-0.1,1,751.308008
-0.1,1,751.308036
-0.1,1,751.30806
-0.1,5,751.308084
-0.1,1,751.308109
-0.1,1,751.308134
-0.1,1,751.308157
-0.1,1,754.283457
-0.1,2,754.283623
-0.1,1,754.283664
-0.1,1,754.283692
-0.1,1,754.283717
-0.1,1,754.283742
-0.1,1,754.283765
-0.1,3,754.283785
-0.1,1,754.2838
-0.1,3,757.849954
-0.1,1,757.850076
-0.1,1,757.850111
-0.1,1,757.850139
-0.1,1,757.850164
-0.1,1,757.850189
-0.1,2,757.850214
-0.1,1,761.434177
-0.1,1,761.434297
-0.1,1,761.434333
-0.1,2,761.434361
-0.1,1,761.434387
-0.1,1,761.434412
-0.1,2,761.434436
-0.1,1,764.975217
-0.1,4,764.975345
-0.1,1,764.97538
-0.1,1,764.975409
-0.1,2,764.975434
-0.1,1,764.975459
-0.1,3,764.975483
-0.1,2,764.975507
-0.1,2,767.998381
-0.1,1,767.998561
-0.1,1,767.998636
-0.1,2,767.998698
-0.1,1,767.998754
-0.1,1,767.998808
-0.1,1,771.493034
0.0,3,771.493158
-0.1,2,771.493193
-0.1,1,771.493221
-0.1,2,771.493247
-0.1,1,771.493272
-0.1,5,771.493297
-0.1,1,771.493321
-0.1,1,771.493345
-0.1,1,771.493368
-0.1,1,775.039154
-0.1,1,775.039282
-0.1,1,775.039317
-0.1,1,775.039344
-0.1,1,775.039369
-0.1,1,775.039394
-0.1,1,778.555633
-0.1,1,778.55576
-0.1,1,778.555797
-0.1,1,778.555825
0.0,2,778.555869
-0.1,2,778.555894
-0.1,2,782.027759
-0.1,3,782.027878
-0.1,5,782.027911
-0.1,1,782.027937
-0.1,3,782.027961
-0.1,1,782.027985
-0.1,1,785.52385
-0.1,2,785.523969
-0.1,1,785.524004
-0.1,2,785.524032
-0.1,1,785.524058
-0.1,1,785.524082
-0.1,6,785.524106
-0.1,2,788.898675
-0.1,1,788.898787
-0.1,1,788.898821
-0.1,4,788.898846
-0.1,1,788.898868
-0.1,1,788.89889
0.0,3,788.898912
-0.1,1,788.898928
-0.1,1,792.426544
-0.1,2,792.426661
-0.1,1,792.426695
-0.1,1,792.426723
-0.1,1,792.426748
-0.1,1,792.426771
0.0,4,792.426795
-0.1,2,792.426818
-0.1,1,795.89607
-0.1,1,795.896186
-0.1,1,795.896222
-0.1,3,799.462266
0.0,2,799.462387
-0.1,2,799.462422
-0.1,5,799.46245
0.0,3,799.462475
-0.1,1,799.462499
-0.1,2,799.462523
-0.1,1,799.462546
-0.1,3,802.92629
-0.1,1,802.926411
-0.1,4,802.926449
-0.1,1,802.926479
-0.1,1,802.926506
-0.1,2,802.926533
0.0,3,802.926559
-0.1,1,802.926584
-0.1,1,802.92661
-0.1,2,806.479185
-0.1,1,806.479319
-0.1,1,806.479355
-0.1,2,806.479382
-0.1,1,806.479406
-0.1,1,806.47943
-0.1,1,806.479455
-0.1,1,809.968475
-0.1,1,809.968598
-0.1,1,809.968633
-0.1,1,809.968661
-0.1,1,809.968686
-0.1,1,809.968711
-0.1,2,809.968734
-0.1,2,809.968756
-0.1,1,809.968772
-0.1,2,809.968788
-0.1,2,809.968804
-0.1,1,813.635107
-0.1,1,813.63523
-0.1,1,813.635271
-0.1,1,813.635299
-0.1,1,813.635325
-0.1,1,813.635349
-0.1,1,817.180246
-0.1,2,817.180439
0.0,5,817.180516
-0.1,2,817.180578
-0.1,1,817.180634
-0.1,2,817.180689
-0.1,1,817.180743
-0.1,2,820.823595
-0.1,1,820.823713
-0.1,1,820.823747
-0.1,3,820.823776
-0.1,1,820.823801
-0.1,2,820.823825
-0.1,1,820.82385
-0.1,1,820.823874
-0.1,2,820.823899
-0.1,1,824.317741
-0.1,1,824.317866
-0.1,1,824.317901
-0.1,4,824.317928
-0.1,1,824.317954
-0.1,2,824.317976
-0.1,1,824.318
-0.1,1,824.318017
-0.1,2,827.701175
-0.1,1,827.701294
-0.1,1,827.701327
-0.1,1,827.701354
-0.1,1,827.701379
-0.1,2,827.701403
-0.1,1,827.701427
-0.1,1,827.70145
-0.1,1,827.701476
-0.1,1,831.238818
-0.1,1,831.238938
-0.1,1,831.238973
-0.1,1,831.239001
-0.1,1,831.239026
-0.1,1,831.239053
-0.1,1,831.239078
-0.1,2,831.239102
-0.1,1,834.823929
-0.1,1,834.82405
-0.1,2,834.824085
-0.1,2,834.824113
-0.1,1,834.824136
-0.1,1,834.824152
-0.1,1,834.824168
-0.1,1,838.25965
-0.1,2,838.259769
-0.1,2,838.259804
-0.1,1,838.259832
-0.1,1,838.259858
-0.1,1,838.25988
-0.1,5,838.259904
-0.1,1,838.259921
-0.1,1,838.259936
-0.1,2,841.879647
-0.1,1,841.879786
-0.1,1,841.879835
-0.1,1,841.879876
-0.1,1,841.879915
-0.1,7,841.879951
-0.1,1,841.879987
-0.1,2,845.418697
0.0,4,845.418821
-0.1,2,845.418858
-0.1,1,845.418888
-0.1,1,845.418914
-0.1,1,845.418938
-0.1,1,845.418963
-0.1,1,845.418986
-0.1,2,845.41901
-0.1,1,845.419035
-0.1,1,848.956146
-0.1,1,848.956263
-0.1,1,848.956297
-0.1,1,848.956325
0.0,3,848.95635
-0.1,1,848.956376
-0.1,1,848.956402
-0.1,1,852.409724
-0.1,1,852.409846
-0.1,2,852.409882
-0.1,2,852.40991
-0.1,1,852.409935
-0.1,2,852.40996
-0.1,1,852.409984
-0.1,1,856.163071
-0.1,1,856.163194
-0.1,1,856.16324
-0.1,1,856.163271
-0.1,1,856.163296
-0.1,2,856.16332
-0.1,1,856.163344
-0.1,3,856.163368
-0.1,1,856.163391
-0.1,1,859.660504
-0.1,1,859.660622
-0.1,1,859.660658
0.0,3,859.660686
-0.1,1,859.660711
-0.1,1,859.660736
-0.1,3,859.66076
-0.1,1,859.660784
-0.1,1,863.062786
-0.1,1,863.062907
-0.1,2,863.062944
-0.1,1,863.062972
-0.1,1,863.062997
-0.1,1,863.063023
-0.1,6,863.063047
-0.1,1,866.687751
-0.1,2,866.687878
-0.1,1,866.687918
-0.1,1,866.687946
-0.1,1,866.687972
-0.1,2,866.687997
-0.1,1,866.688022
-0.1,2,866.688046
-0.1,3,866.68807
-0.1,1,866.688094
-0.1,1,870.174804
-0.1,2,870.174921
-0.1,1,870.174956
-0.1,1,870.174984
-0.1,1,873.719319
-0.1,2,873.719512
-0.1,2,873.719586
-0.1,2,873.719646
-0.1,1,873.719702
-0.1,2,873.719756
-0.1,2,873.719811
-0.1,6,876.756996
-0.1,1,876.757119
-0.1,1,876.757154
-0.1,3,876.757181
-0.1,1,876.757205
-0.1,1,876.757229
-0.1,2,876.757252
-0.1,2,876.757289
-0.1,1,876.757311
0.0,2,880.224836
-0.1,4,880.224974
-0.1,1,880.225011
-0.1,1,880.225039
-0.1,1,880.225065
-0.1,1,880.22509
-0.1,1,880.225113
-0.1,1,880.225137
-0.1,1,880.22516
-0.1,1,880.225183
-0.1,1,883.878311
-0.1,1,883.878422
-0.1,2,883.878459
-0.1,1,883.878484
-0.1,1,883.878502
-0.1,1,883.878517
-0.1,2,887.466355
-0.1,1,887.466476
-0.1,1,887.46651
0.0,4,887.466537
-0.1,2,887.466562
-0.1,1,887.466586
-0.1,2,887.466608
-0.1,1,887.466631
-0.1,1,887.466654
-0.1,1,887.466677
-0.1,2,887.4667
-0.1,1,891.098233
-0.1,1,891.098378
-0.1,1,891.098428
-0.1,1,891.098454
-0.1,1,891.098477
-0.1,1,891.0985
-0.1,1,891.098523
-0.1,2,894.544686
-0.1,1,894.544806
-0.1,1,894.544841
-0.1,1,894.544869
-0.1,1,894.544894
-0.1,1,894.544919
-0.1,4,894.544942
-0.1,2,894.544966
-0.1,2,894.544989
-0.1,1,898.192589
-0.1,1,898.192697
-0.1,1,898.192731
-0.1,1,898.192758
-0.1,1,898.192781
-0.1,1,898.192802
-0.1,1,898.192825
-0.1,2,898.192847
-0.1,1,901.731112
-0.1,1,901.731237
-0.1,4,901.731279
0.0,3,901.73131
-0.1,1,901.731338
-0.1,2,901.731365
-0.1,2,901.731389
-0.1,1,905.329884
-0.1,2,905.329995
-0.1,1,905.33003
-0.1,1,905.330057
-0.1,1,905.330082
-0.1,2,905.330105
-0.1,2,905.330129
-0.1,1,905.330153
-0.1,1,905.330176
-0.1,2,905.330199
-0.1,1,905.330222
-0.1,1,909.073371
-0.1,1,909.073494
-0.1,1,909.07353
-0.1,1,909.073558
-0.1,1,909.073582
-0.1,1,909.073607
-0.1,1,909.073631
-0.1,1,912.078005
-0.1,1,912.078096
-0.1,4,912.078124
-0.1,1,912.07815
-0.1,1,912.078174
-0.1,2,912.078196
-0.1,2,912.078213
-0.1,1,912.078228
-0.1,2,915.745439
-0.1,1,915.745557
-0.1,3,915.745593
-0.1,2,915.745621
-0.1,1,915.745647
-0.1,1,915.745672
-0.1,1,915.745695
-0.1,1,915.745719
-0.1,1,919.408147
-0.1,4,919.408268
-0.1,2,919.408304
-0.1,1,919.408332
-0.1,1,919.408359
-0.1,2,919.408382
-0.1,2,922.931118
-0.1,2,922.931244
-0.1,3,922.931283
-0.1,1,922.93131
-0.1,2,922.931337
-0.1,1,922.931357
-0.1,1,922.931373
-0.1,1,926.41855
-0.1,2,926.418669
-0.1,1,926.418704
-0.1,2,926.418731
0.0,3,926.418756
-0.1,1,926.418781
-0.1,1,926.418804
-0.1,2,929.337298
-0.1,1,929.33742
-0.1,1,929.337456
-0.1,3,929.337484
-0.1,1,929.33751
-0.1,4,929.337535
-0.1,2,929.337559
-0.1,1,929.337583
-0.1,3,932.826015
-0.1,2,932.826135
-0.1,1,932.82617
-0.1,1,932.826199
-0.1,2,932.826223
-0.1,2,932.826246
-0.1,1,932.826271
-0.1,2,936.164984
-0.1,1,936.165111
-0.1,2,936.165147
-0.1,1,936.165174
-0.1,1,936.165199
-0.1,1,936.165223
-0.1,3,939.70671
-0.1,1,939.706826
-0.1,2,939.706861
-0.1,2,939.706889
-0.1,3,939.706915
-0.1,2,939.706939
-0.1,1,939.706964
-0.1,1,939.706988
-0.1,1,943.247924
-0.1,2,943.248119
-0.1,1,943.248196
-0.1,1,943.248259
-0.1,1,943.248316
-0.1,2,943.24837
-0.1,1,946.806446
-0.1,1,946.806564
-0.1,2,946.806599
-0.1,2,946.806627
-0.1,2,946.806651
-0.1,5,946.806675
-0.1,1,946.806698
0.0,3,946.806721
-0.1,1,946.806743
-0.1,2,950.331937
-0.1,1,950.332064
-0.1,1,950.3321
-0.1,1,950.332129
-0.1,1,950.332155
-0.1,2,950.33218
-0.1,1,950.332205
-0.1,1,953.889321
-0.1,1,953.889442
-0.1,4,953.889479
-0.1,2,953.889509
-0.1,1,953.889535
-0.1,1,953.88956
-0.1,2,953.889583
-0.1,2,953.889605
-0.1,1,953.889621
-0.1,1,957.371983
-0.1,1,957.372108
-0.1,1,957.372143
-0.1,1,957.372171
-0.1,1,957.372196
-0.1,2,957.372221
-0.1,2,957.372245
-0.1,1,957.372269
-0.1,1,957.372292
-0.1,4,960.858372
-0.1,1,960.858491
-0.1,2,960.858525
-0.1,1,960.858554
-0.1,1,960.85858
-0.1,1,960.858604
-0.1,1,960.858629
-0.1,1,960.858652
-0.1,1,960.858675
-0.1,1,964.491583
-0.1,3,964.491709
-0.1,1,964.491745
-0.1,1,964.491773
-0.1,1,964.4918
-0.1,1,964.491825
-0.1,2,964.49185
-0.1,1,967.962775
-0.1,2,967.962921
-0.1,1,967.962973
-0.1,2,967.963002
-0.1,1,967.963027
-0.1,3,967.96305
-0.1,2,967.963074
-0.1,1,967.963092
-0.1,1,967.963118
-0.1,1,967.963147
-0.1,1,967.963164
-0.1,1,971.414382
-0.1,1,971.414503
-0.1,1,971.414542
-0.1,1,971.414573
-0.1,1,971.414602
-0.1,1,971.414628
-0.1,1,971.414655
-0.1,1,971.41468
-0.1,1,971.414706
0.0,4,974.944843
-0.1,1,974.944978
-0.1,2,974.945015
-0.1,1,974.945042
-0.1,1,974.945067
-0.1,2,974.94509
-0.1,2,978.470593
-0.1,2,978.470709
-0.1,1,978.470742
-0.1,1,978.470769
-0.1,2,978.470792
-0.1,2,978.470815
-0.1,1,978.470834
-0.1,1,978.470849
-0.1,1,978.470864
-0.1,1,978.470878
-0.1,2,978.470893
-0.1,1,982.041608
-0.1,1,982.041728
-0.1,3,982.041765
-0.1,1,982.041795
-0.1,1,982.041822
-0.1,1,982.041848
-0.1,1,982.041873
-0.1,1,982.041899
-0.1,1,985.731238
-0.1,1,985.731356
0.0,2,985.731392
-0.1,1,985.731422
-0.1,1,985.731448
-0.1,2,985.731473
-0.1,1,985.731497
-0.1,1,985.731521
-0.1,2,985.731545
-0.1,1,989.425287
-0.1,1,989.425405
-0.1,1,989.42544
-0.1,1,989.425469
-0.1,2,989.425495
-0.1,1,989.425519
-0.1,1,989.425542
-0.1,2,989.425565
-0.1,1,989.425588
-0.1,1,993.14738
-0.1,1,993.147503
-0.1,1,993.147691
-0.1,1,993.147728
-0.1,1,993.147747
-0.1,1,993.147763
-0.1,1,993.147779
0.0,2,993.147794
-0.1,2,993.14781
-0.1,4,993.147825
-0.1,1,993.147841
-0.1,1,993.147856
-0.1,1,996.768656
-0.1,1,996.768775
-0.1,1,996.768811
-0.1,1,996.76884
-0.1,1,996.768866
-0.1,1,996.768891
-0.1,2,1000.178527
-0.1,1,1000.178651
-0.1,2,1000.178686
-0.1,1,1000.178714
-0.1,2,1000.178739
-0.1,2,1000.178764
-0.1,1,1000.178788
0.0,2,1000.178814
-0.1,1,1000.178838
-0.1,2,1000.178861
-0.1,1,1003.611719
-0.1,1,1003.611848
-0.1,1,1003.611994
-0.1,1,1003.61203
-0.1,1,1003.612057
-0.1,2,1003.612082
-0.1,2,1003.612108
-0.1,1,1007.041172
-0.1,2,1007.04129
-0.1,2,1007.041325
-0.1,2,1007.041353
-0.1,2,1007.041379
-0.1,1,1007.041402
-0.1,2,1010.557114
-0.1,1,1010.557235
-0.1,1,1010.55727
-0.1,2,1010.557299
-0.1,1,1010.557324
-0.1,2,1010.557348
-0.1,2,1010.557373
-0.1,3,1010.557396
-0.1,2,1010.557418
-0.1,1,1013.967366
1.0,2,1013.967486
-0.1,1,1013.96752
-0.1,1,1013.96755
-0.1,1,1013.967576
-0.1,1,1013.967601
-0.1,1,1013.967626
-0.1,2,1013.967649
-0.1,1,1013.967671
-0.1,2,1013.967695
-0.1,1,1017.429438
-0.1,1,1017.42963
-0.1,1,1017.429708
-0.1,1,1017.42977
-0.1,1,1017.429826
-0.1,2,1017.429881
-0.1,1,1017.429935
-0.1,1,1017.429992
-0.1,2,1017.430048
-0.1,1,1021.021635
-0.1,1,1021.02176
-0.1,1,1021.021797
-0.1,1,1021.021826
-0.1,1,1021.02185
-0.1,2,1021.021875
-0.1,1,1021.0219
-0.1,2,1021.021924
-0.1,1,1024.573719
0.0,2,1024.573842
-0.1,1,1024.573879
-0.1,2,1024.57391
-0.1,1,1024.573936
-0.1,1,1024.573964
-0.1,1,1024.573988
-0.1,1,1024.574011
0.0,3,1024.574029
-0.1,2,1024.574044
-0.1,2,1027.97494
-0.1,1,1027.975057
-0.1,1,1027.975094
-0.1,2,1027.975121
